Week,Player,Position,Game,Points,Pass_Attempts,Pass_Completions,Yards,TD,INT,Two_Pass,Rush_Attempt,Rush_Yards,Rush_TD,Two_Rush,Receptions,Rec_Yards,Rec_TD,Two_Rec,FL,TD
3,Ty Montgomery,RB,GB@WAS,5,0,0,0,0,0,0,4,16,0,0,6,49,0,0,0,0
3,Sony Michel,RB,NE@DET,5,0,0,0,0,0,0,14,50,0,0,1,-1,0,0,0,0
3,Derrick Henry,RB,TEN@JAX,5,0,0,0,0,0,0,18,57,0,0,0,0,0,0,0,0
3,Austin Ekeler,RB,LAC@LA,5,0,0,0,0,0,0,4,47,0,0,3,24,0,0,1,0
3,LeGarrette Blount,RB,NE@DET,5,0,0,0,0,0,0,16,48,0,0,2,17,0,0,0,0
3,Ito Smith,RB,NO@ATL,4,0,0,0,0,0,0,2,-6,0,0,3,41,0,0,0,0
3,Doug Martin,RB,OAK@MIA,4,0,0,0,0,0,0,9,43,0,0,0,0,0,0,0,0
3,Aaron Jones,RB,GB@WAS,4,0,0,0,0,0,0,6,42,0,0,1,5,0,0,0,0
3,C.J. Ham,RB,BUF@MIN,4,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0
3,Malcolm Brown,RB,LAC@LA,4,0,0,0,0,0,0,5,42,0,0,0,0,0,0,0,0
3,Devontae Booker,RB,DEN@BAL,4,0,0,0,0,0,0,5,10,0,0,5,34,0,0,0,0
3,Jamaal Williams,RB,GB@WAS,3,0,0,0,0,0,0,5,29,0,0,2,16,0,0,0,0
3,Theo Riddick,RB,NE@DET,3,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
3,Latavius Murray,RB,BUF@MIN,3,0,0,0,0,0,0,2,1,0,0,5,30,0,0,0,0
3,Marcus Murphy,RB,BUF@MIN,3,0,0,0,0,0,0,8,33,0,0,1,1,0,0,0,0
3,Dion Lewis,RB,TEN@JAX,3,0,0,0,0,0,0,9,26,0,0,3,14,0,0,0,0
3,Nyheim Hines,RB,IND@PHI,3,0,0,0,0,0,0,5,18,0,0,5,25,0,0,0,0
3,Peyton Barber,RB,PIT@TB,3,0,0,0,0,0,0,8,33,0,0,0,0,0,0,0,0
3,Josh Adams,RB,IND@PHI,3,0,0,0,0,0,0,6,30,0,0,0,0,0,0,0,0
3,Spencer Ware,RB,SF@KC,2,0,0,0,0,0,0,1,1,0,0,2,29,0,0,0,0
3,Phillip Lindsay,RB,DEN@BAL,2,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0
3,Duke Johnson,RB,NYJ@CLE,2,0,0,0,0,0,0,2,9,0,0,2,24,0,0,0,0
3,Wayne Gallman,RB,NYG@HOU,2,0,0,0,0,0,0,6,25,0,0,0,0,0,0,0,0
3,Rex Burkhead,RB,NE@DET,2,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
3,Damien Williams,RB,SF@KC,1,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
3,Jordan Wilkins,RB,IND@PHI,1,0,0,0,0,0,0,6,19,0,0,2,1,0,0,0,0
3,Chris Thompson,RB,GB@WAS,1,0,0,0,0,0,0,6,17,0,0,1,0,0,0,0,0
3,Anthony Sherman,RB,SF@KC,1,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
3,Jacquizz Rodgers,RB,PIT@TB,1,0,0,0,0,0,0,2,-1,0,0,2,18,0,0,0,0
